id,title,title_alt,school_year,program,category,division,composer,arranger,publisher,score_name,performance_note,purchase_note,source_url,source_label,publisher_url,verification_status,last_verified_at,tags,notes
hist-ind-083-009,太湖船,,83,口琴獨奏,口琴獨奏,兒童（複賽）,,楊樹林,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-083-010,天黑黑,,83,口琴獨奏,口琴獨奏,兒童（決賽）,,郭光宗,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-083-011,梅花,,83,口琴獨奏,口琴獨奏,少年（複賽）,,沈友樵,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-083-012,土耳其進行曲,,83,口琴獨奏,口琴獨奏,少年（決賽）,,楊樹林,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-083-013,青春牧場,,83,口琴獨奏,口琴獨奏,青少年（複賽）,,蔣榮欽,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-083-014,快活的百靈鳥,,83,口琴獨奏,口琴獨奏,青少年（決賽）,,郭光宗,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-083-015,山腰上的家,,83,口琴獨奏,口琴獨奏,成人（複賽）,,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-083-016,也許吧！愛,,83,口琴獨奏,口琴獨奏,成人（決賽）,,蔣榮欽,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-084-017,庫卡拉恰,,84,口琴獨奏,口琴獨奏,兒童（複賽）,墨西哥民謠,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-084-018,蝶戀花,,84,口琴獨奏,口琴獨奏,兒童（決賽）,洪一峰,楊樹林,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-084-019,百家春,,84,口琴獨奏,口琴獨奏,少年（複賽）,,楊樹林,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-084-020,孤挺花,,84,口琴獨奏,口琴獨奏,少年（決賽）,,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-084-021,麗谷列都,,84,口琴獨奏,口琴獨奏,青少年（複賽）,,陳鴻儀,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-084-022,嘉禾舞曲,,84,口琴獨奏,口琴獨奏,青少年（決賽）,F.J.Gossec,盧鴻麟,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-084-023,幸福在這裡,,84,口琴獨奏,口琴獨奏,成人（複賽）,,蔣榮欽,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-084-024,比才小步舞曲,,84,口琴獨奏,口琴獨奏,成人（決賽）,,盧鴻麟,,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-085-025,音樂盒裡的舞者,,85,口琴獨奏,口琴獨奏,兒童（複賽）,法蘭克.密爾斯,許俊哲,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-085-026,水手的號角,,85,口琴獨奏,口琴獨奏,兒童（決賽）,舞曲,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-085-027,我的邦尼,,85,口琴獨奏,口琴獨奏,少年（複賽）,Scotch Song,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-085-028,學生軍進行曲,,85,口琴獨奏,口琴獨奏,少年（決賽）,蘇沙,許俊哲,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-085-029,瑞士迎賓曲,,85,口琴獨奏,口琴獨奏,青少年（複賽）,Trad,盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-085-030,墨西哥迎賓曲,,85,口琴獨奏,口琴獨奏,青少年（決賽）,墨西哥民謠,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-085-031,藍色探戈,,85,口琴獨奏,口琴獨奏,成人（複賽）,L.Anderson,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-085-032,蝶戀花,,85,口琴獨奏,口琴獨奏,成人（決賽）,洪一峰,盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-087-033,太湖船,,87,口琴獨奏,口琴獨奏,兒童（複賽）,中國民謠,楊樹林,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-087-034,庫卡拉恰,,87,口琴獨奏,口琴獨奏,兒童（決賽）,墨西哥民謠,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-087-035,康城賽馬車,,87,口琴獨奏,口琴獨奏,少年（複賽）,美國民謠,鄭俊仁,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-087-036,學生軍進行曲,,87,口琴獨奏,口琴獨奏,少年（決賽）,J.P.Sousa,許俊哲,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-087-037,嘉禾舞曲,,87,口琴獨奏,口琴獨奏,青少年（複賽）,F.J.Gossec,盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-087-038,墨西哥迎賓曲,,87,口琴獨奏,口琴獨奏,青少年（決賽）,墨西哥民謠,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-087-039,土耳其進行曲,,87,口琴獨奏,口琴獨奏,成人（複賽）,貝多芬,鄭俊仁,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-087-040,桂河大橋,,87,口琴獨奏,口琴獨奏,成人（決賽）,K.J.Alford,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-089-041,菩提樹,,89,口琴獨奏,口琴獨奏,兒童（複賽）,舒伯特,鄭俊仁,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-089-042,水手之號角,,89,口琴獨奏,口琴獨奏,兒童（決賽）,舞曲,陳鴻儀,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-089-043,百家春,,89,口琴獨奏,口琴獨奏,少年（複賽）,中國民間樂曲,楊樹林,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-089-044,孤挺花,,89,口琴獨奏,口琴獨奏,少年（決賽）,吉斯,陳鴻儀,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-089-045,青青牧場,,89,口琴獨奏,口琴獨奏,青少年（複賽）,捷克民謠,蔣榮欽,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-089-046,散塔露琪亞,,89,口琴獨奏,口琴獨奏,青少年（決賽）,拿波里民謠,陳鴻儀,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-089-047,小步舞曲,,89,口琴獨奏,口琴獨奏,成人（複賽）,比才,盧鴻麟,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-089-048,也許吧！愛,,89,口琴獨奏,口琴獨奏,成人（決賽）,西洋名曲,蔣榮欽,HAPA,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-049,蝶戀花,,91,口琴獨奏,口琴獨奏,國小,洪ㄧ峰,楊樹林,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-050,菩提樹,,91,口琴獨奏,口琴獨奏,國小,F.Schubert,鄭俊仁,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-051,滿江紅,,91,口琴獨奏,口琴獨奏,國小,中國古曲,劉志明,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-052,庫卡拉恰,,91,口琴獨奏,口琴獨奏,國小,墨西哥民謠,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-053,霍夫曼船歌,,91,口琴獨奏,口琴獨奏,國中,澳芬巴哈,劉志明,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-054,我的邦尼,,91,口琴獨奏,口琴獨奏,國中,蘇格蘭民歌,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-055,梅花,,91,口琴獨奏,口琴獨奏,國中,劉家昌,沈友樵,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-056,學生軍進行曲,,91,口琴獨奏,口琴獨奏,國中,蘇沙,許俊哲,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-057,風流寡婦,,91,口琴獨奏,口琴獨奏,高中職,Franz Lehar,劉志明,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-058,嘉禾舞曲,,91,口琴獨奏,口琴獨奏,高中職,F.J.Gossec,盧鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-059,青青牧場,,91,口琴獨奏,口琴獨奏,高中職,捷克民謠,蔣榮欽,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-060,麗谷列都,,91,口琴獨奏,口琴獨奏,高中職,G.Verdi,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-061,桂河大橋,,91,口琴獨奏,口琴獨奏,大專,K.J.Alford,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-062,土耳其進行曲,,91,口琴獨奏,口琴獨奏,大專,貝多芬,鄭俊仁,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-063,幸福在這裡,,91,口琴獨奏,口琴獨奏,大專,飯田三郎,蔣榮欽,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-091-064,小步舞曲,,91,口琴獨奏,口琴獨奏,大專,比才,盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-093-065,散步(「龍貓」插曲),「龍貓」插曲,93,口琴獨奏,口琴獨奏,國小,久石讓,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-093-066,海肯斯小夜曲,,93,口琴獨奏,口琴獨奏,國小,海肯斯,盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-093-067,音樂盒之舞者,,93,口琴獨奏,口琴獨奏,國小,法蘭克.密爾斯,許俊哲,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-093-068,卡布里島,,93,口琴獨奏,口琴獨奏,國中,Will Grosz & Jimmy Kennedy,陳鴻儀,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
hist-ind-093-069,星條旗進行曲,,93,口琴獨奏,口琴獨奏,國中,J.P.Sousa(蘇沙),盧鴻麟,中華民國口琴藝術促進會,,,,https://web.arte.gov.tw/music/upfile/history/個人/口琴獨奏.xls,官方歷年指定曲目 XLS：口琴獨奏,,official-xls,2026-07-03,個人/歷年指定曲,
